code	category
0058496812324	confectioneries
0058496812324	chocolate-candies
0058496896539	candies
0058496896539	confectioneries
0058496896539	sugary-snacks
0058496896577	candies
0058496896577	confectioneries
0058496896577	sugary-snacks
0058496896584	candies
0058496896584	confectioneries
0058496896584	sugary-snacks
0058504212061	green-lentils
0058504212061	plant-based-foods-and-beverages
0058504212061	legumes-and-their-products
0058504212061	seeds
0058504212061	legumes
0058504212061	legume-seeds
0058504212061	pulses
0058504212061	lentils
0058504212061	plant-based-foods
0058504321060	cereals-and-potatoes
0058504321060	plant-based-foods
0058504321060	plant-based-foods-and-beverages
0058504321060	cereals-and-their-products
0058569161212	pies
0058569161212	sweet-pies
0058569161212	sugar-pies
00585798	fries
00585798	chips-and-fries
0058716971718	plant-based-foods-and-beverages
0058716971718	legumes-and-their-products
0058716971718	nut-oils
0058716971718	vegetable-fats
0058716971718	fats
0058716971718	nuts-and-their-products
0058716971718	vegetable-oils
0058716971718	peanut-oils
0058716971718	plant-based-foods
0058716971718	legume-oils
0058716990009	fats
0058716991716	nuts
0058716991716	plant-based-foods-and-beverages
0058716991716	cashew-nuts
0058716991716	nuts-and-their-products
0058716991716	plant-based-foods
0058723000852	sauces
0058723000852	groceries
0058723000852	green-pestos
0058723000852	pestos
00587327	sugary-snacks
00587761	cookies
00587761	biscuits
00587761	biscuits-and-cakes
00587761	sugary-snacks
0058779133733	ice-cream-tubs
0058779133733	ice-creams
0058779133733	vanilla-ice-cream-tubs
0058779133733	frozen-foods
0058779133733	ice-creams-and-sorbets
0058779133733	frozen-desserts
0058779133733	desserts
0058779700775	desserts
0058779700775	frozen-foods
0058779700775	frozen-desserts
0058807388135	sauces
0058807388135	groceries
0058807390107	sauces
0058807390107	groceries
0058807390107	tomato-sauces
0058807410157	dessert-creams
0058807410157	desserts
0058807410157	dairies
0058807410157	dairy-desserts
0058814030058	fresh-legumes
0058814030058	plant-based-foods-and-beverages
0058814030058	legumes-and-their-products
0058814030058	fresh-foods
0058814030058	legumes
0058814030058	plant-based-foods
0058814030058	fresh-plant-based-foods
0058854431051	condiments
0058854431051	groceries
00589079	groceries
00589079	plant-based-foods-and-beverages
00589079	aromatic-herbs
00589079	culinary-plants
00589079	aromatic-plants
00589079	condiments
00589079	plant-based-foods
00589628	groceries
00589628	plant-based-foods-and-beverages
00589628	aromatic-herbs
00589628	culinary-plants
00589628	aromatic-plants
00589628	condiments
00589628	plant-based-foods
0059000003115	condensed-milks
0059000003115	dairies
0059000008288	meals
0059000008288	beets-salads
0059000008288	prepared-salads
0059000016597	wheat-flours
0059000016597	plant-based-foods-and-beverages
0059000016597	cereals-and-potatoes
0059000016597	cereals-and-their-products
0059000016597	flours
0059000016597	cereal-flours
0059000016597	plant-based-foods
0059100008102	cereals-and-potatoes
0059100008102	plant-based-foods
0059100008102	plant-based-foods-and-beverages
0059100008102	cereals-and-their-products
0059100008645	rices
0059100008645	plant-based-foods-and-beverages
0059100008645	cereal-grains
0059100008645	cereals-and-potatoes
0059100008645	seeds
0059100008645	cereals-and-their-products
0059100008645	plant-based-foods
0059161401607	dairies
0059161702032	yogurts
0059161702032	fermented-milk-products
0059161702032	fermented-foods
0059161702032	dairies
0059161702032	plain-yogurts
0059243001817	special-breads
0059243001817	plant-based-foods-and-beverages
0059243001817	english-muffins
0059243001817	cereals-and-potatoes
0059243001817	breads
0059243001817	plant-based-foods
0059284123462	groceries
0059290311860	biscuits
0059290311860	biscuits-and-cakes
0059290311860	sugary-snacks
0059290311860	chocolate-biscuits
0059290500677	cookies
0059290500677	biscuits
0059290500677	biscuits-and-cakes
0059290500677	sugary-snacks
0059290573220	crackers
0059290573220	salty-snacks
0059290573220	appetizers
0059290573497	crackers
0059290573497	salty-snacks
0059290573497	appetizers
0059290575927	crackers
0059290575927	salty-snacks
0059290575927	appetizers
0059290576214	crackers
0059290576214	salty-snacks
0059290576214	appetizers
00594110	meal-kits
00594257	plant-based-foods-and-beverages
00594257	cereals-and-potatoes
00594257	cereals-and-their-products
00594257	noodles
00594257	plant-based-foods
0059441004283	fermented-milk-products
0059441004283	fermented-foods
0059441004283	cheeses
0059441004283	dairies
0059441004283	grated-cheese
0059471737014	spreads
0059471737014	plant-based-spreads
0059471737014	plant-based-foods-and-beverages
0059471737014	sweet-spreads
0059471737014	fruit-preserves
0059471737014	breakfasts
0059471737014	marmalades
0059471737014	plant-based-foods
0059527070430	bars
0059527070430	cereal-bars
0059527070430	sugary-snacks
0059531000607	beverages
0059531000607	sugared-beverages
0059531000607	sodas
0059531000607	carbonated-drinks
00595837	canned-sliced-champignon-mushrooms
00595837	canned-champignon-mushrooms
00595837	plant-based-foods-and-beverages
00595837	canned-plant-based-foods
00595837	canned-mushrooms
00595837	canned-foods
00595837	plant-based-foods
00595837	mushrooms-and-their-products
0059600048134	beverages
0059600048134	plant-based-beverages
0059600048134	fruit-juices-and-nectars
0059600048134	plant-based-foods-and-beverages
0059600048134	orange-juices
0059600048134	juices-and-nectars
0059600048134	non-alcoholic-beverages
0059600048134	fruit-juices
0059600048134	fruit-based-beverages
0059600061942	beverages
0059600061942	non-sugared-beverages
0059600061942	sugared-beverages
0059600070166	beverages
0059600070166	sugared-beverages
0059608001001	cereals-and-potatoes
0059608001001	breads
0059608001001	plant-based-foods
0059608001001	plant-based-foods-and-beverages
0059635005003	special-breads
0059635005003	plant-based-foods-and-beverages
0059635005003	cereals-and-potatoes
0059635005003	breads
0059635005003	plant-based-foods
0059749871105	appetizers
0059749871105	potato-crisps
0059749871105	plant-based-foods-and-beverages
0059749871105	cereals-and-potatoes
0059749871105	salty-snacks
0059749871105	old-fashioned-crisps
0059749871105	plant-based-foods
0059749871105	crisps
0059749871105	chips-and-fries
0059749875936	sauces
0059749875936	groceries
0059749875936	tomato-sauces
0059749878890	beverages
0059749878890	plant-based-beverages
0059749878890	fruit-juices-and-nectars
0059749878890	plant-based-foods-and-beverages
0059749878890	juices-and-nectars
0059749878890	non-alcoholic-beverages
0059749878890	fruit-juices
0059749878890	fruit-based-beverages
0059749878913	beverages
0059749878913	plant-based-beverages
0059749878913	fruit-juices-and-nectars
0059749878913	plant-based-foods-and-beverages
0059749878913	concentrated-multifruit-juices
0059749878913	juices-and-nectars
0059749878913	multifruit-juices
0059749878913	non-alcoholic-beverages
0059749878913	fruit-juices
0059749878913	fruit-based-beverages
0059749878913	concentrated-fruit-juices
0059749879798	sauces
0059749879798	condiments
0059749879798	groceries
0059749879798	soy-sauces
0059749880572	biscuits
0059749880572	biscuits-and-cakes
0059749880572	sugary-snacks
0059749883061	bars
0059749883061	cereal-bars
0059749883061	sugary-snacks
0059749884853	fermented-milk-products
0059749884853	cheeses
0059749884853	dairies
0059749884853	fermented-foods
0059749886000	meals
0059749886000	canned-meals
0059749886000	soups
0059749886000	canned-soups
0059749886000	canned-foods
0059749887427	plant-based-foods-and-beverages
0059749887427	canned-plant-based-foods
0059749887427	canned-vegetables
0059749887427	canned-peas-and-carrots
0059749887427	canned-foods
0059749887427	fruits-and-vegetables-based-foods
0059749887427	vegetables-based-foods
0059749887427	canned-legumes
0059749887427	plant-based-foods
0059749887649	plant-based-foods-and-beverages
0059749887649	legumes-and-their-products
0059749887649	seeds
0059749887649	legumes
0059749887649	peas
0059749887649	legume-seeds
0059749887649	pulses
0059749887649	plant-based-foods
0059749888752	plant-based-foods-and-beverages
0059749888752	canola-oils
0059749888752	vegetable-fats
0059749888752	fats
0059749888752	vegetable-oils
0059749888752	plant-based-foods
0059749888752	rapeseed-oils
0059749891288	beverages
0059749891288	plant-based-beverages
0059749891288	plant-based-foods-and-beverages
0059749891288	vegetable-based-foods-and-beverages
0059749891288	vegetable-based-beverages
0059749891288	vegetable-juices
0059749891288	juices-and-nectars
0059749891288	non-alcoholic-beverages
0059749893022	sauces
0059749893022	groceries
0059749893022	tomato-sauces
0059749893022	ketchup
0059749894456	spreads
0059749894456	plant-based-spreads
0059749894456	nut-butters
0059749894456	plant-based-foods-and-beverages
0059749894456	legumes-and-their-products
0059749894456	peanut-butters
0059749894456	nuts-and-their-products
0059749894456	oilseed-purees
0059749894456	legume-butters
0059749894456	plant-based-foods
0059749894777	fats
0059749894784	spreadable-fats
0059749894784	spreads
0059749894784	salted-butters
0059749894784	dairies
0059749894784	fats
0059749894784	milkfat
0059749894784	animal-fats
0059749894784	butters
0059749895699	ground-steaks
0059749895699	frozen-foods
0059749895699	frozen-meats
0059749895699	meats
0059749895699	steaks
0059749895699	frozen-ground-steaks
0059749895699	beef
0059749895699	beef-steaks
0059749895699	frozen-ground-beef-steaks
0059749895699	ground-beef-steaks
0059749895699	frozen-steaks
0059749898775	sauces
0059749898775	groceries
0059749898775	tomato-sauces
0059749898775	ketchup
0059749900300	beverages
0059749900300	artificially-sweetened-beverages
0059749906449	sugary-snacks
0059749906449	cakes
0059749906449	blueberry-muffins
0059749906449	muffins
0059749906449	biscuits-and-cakes
0059749918022	meals
0059749918022	canned-meals
0059749918022	soups
0059749918022	canned-soups
0059749918022	canned-foods
0059749918039	meals
0059749918039	canned-meals
0059749918039	soups
0059749918039	canned-soups
0059749918039	canned-foods
0059749918558	plant-based-foods-and-beverages
0059749918558	legumes-and-their-products
0059749918558	seeds
0059749918558	legumes
0059749918558	fruits-and-vegetables-based-foods
0059749918558	legume-seeds
0059749918558	vegetables-based-foods
0059749918558	common-beans
0059749918558	pulses
0059749918558	plant-based-foods
0059749930000	plant-based-foods-and-beverages
0059749930000	canned-plant-based-foods
0059749930000	canned-chickpeas
0059749930000	canned-foods
0059749930000	canned-legumes
0059749930000	plant-based-foods
0059749930048	simple-syrups
0059749930048	maple-syrups
0059749930048	syrups
0059749930048	sweeteners
0059749930048	dark-maple-syrups
0059749932264	sauces
0059749932264	condiments
0059749932264	groceries
0059749932264	mustards
0059749933018	fermented-milk-products
0059749933018	fermented-foods
0059749933018	cheeses
0059749933018	dairies
0059749933018	sliced-cheeses
0059749933476	desserts
0059749933551	biscuits
0059749933551	biscuits-and-cakes
0059749933551	sugary-snacks
0059749933551	dry-biscuits
0059749933704	plant-based-foods-and-beverages
0059749933704	cereals-and-potatoes
0059749933704	cereals-and-their-products
0059749933704	breakfast-cereals
0059749933704	breakfasts
0059749933704	plant-based-foods
0059749938051	yogurts
0059749938051	fermented-milk-products
0059749938051	fermented-foods
0059749938051	dairies
0059749942133	cereals-and-potatoes
0059749942133	meals
0059749942133	plant-based-foods
0059749942133	plant-based-foods-and-beverages
0059749942683	fermented-milk-products
0059749942683	fermented-foods
0059749942683	cheeses
0059749942683	dairies
0059749942683	cooked-pressed-cheeses
0059749943192	sugary-snacks
0059749952903	sugary-snacks
0059749952903	biscuits
0059749952903	chocolate-cookies
0059749952903	chocolate-biscuits
0059749952903	cookies
0059749952903	biscuits-and-cakes
0059749953610	yogurts
0059749953610	fermented-milk-products
0059749953610	fermented-foods
0059749953610	dairies
0059749953610	plain-yogurts
0059749954655	beverages
0059749954655	non-alcoholic-beverages
0059749961615	plant-based-foods-and-beverages
0059749961615	cereals-and-potatoes
0059749961615	vegetable-fats
0059749961615	cereals-and-their-products
0059749961615	fats
0059749961615	vegetable-oils
0059749961615	sesame-oils
0059749961615	cereal-oils
0059749961615	plant-based-foods
0059764000108	spreadable-fats
0059764000108	spreads
0059764000108	plant-based-spreads
0059764000108	margarines
0059764000108	plant-based-foods-and-beverages
0059764000108	vegetable-fats
0059764000108	fats
0059764000108	salted-spreads
0059764000108	plant-based-foods
0059764031645	spreadable-fats
0059764031645	spreads
0059764031645	plant-based-spreads
0059764031645	margarines
0059764031645	plant-based-foods-and-beverages
0059764031645	vegetable-fats
0059764031645	fats
0059764031645	salted-spreads
0059764031645	plant-based-foods
0059800491075	biscuits
0059800491075	biscuits-and-cakes
0059800491075	sugary-snacks
0059800491075	chocolate-biscuits
0059800501453	chocolate-bars
0059800501453	confectioneries
0059800501453	chocolate-candies
0059800501453	sugary-snacks
0059800501453	bars
0059800501453	chocolate-biscuity-bars
0059800501460	chocolate-bars
0059800501460	confectioneries
0059800501460	chocolate-candies
0059800501460	sugary-snacks
0059800501460	bars
0059800501460	chocolate-biscuity-bars
0059800849388	chocolate-bars
0059800849388	confectioneries
0059800849388	chocolate-candies
0059800849388	sugary-snacks
0059800849388	bars
0059800849388	chocolate-biscuity-bars
0059800990158	chocolate-bars
0059800990158	confectioneries
0059800990158	chocolate-candies
0059800990158	sugary-snacks
0059800990158	bars
0059807008443	condiments
0059807008443	groceries
0059807008443	seasonings
0059950000134	spreadable-fats
0059950000134	spreads
0059950000134	plant-based-spreads
0059950000134	margarines
0059950000134	plant-based-foods-and-beverages
0059950000134	vegetable-fats
0059950000134	fats
0059950000134	salted-spreads
0059950000134	plant-based-foods
0059950124908	spreadable-fats
0059950124908	spreads
0059950124908	plant-based-spreads
0059950124908	margarines
0059950124908	plant-based-foods-and-beverages
0059950124908	vegetable-fats
0059950124908	fats
0059950124908	salted-spreads
0059950124908	plant-based-foods
0060000665609	plant-based-foods-and-beverages
0060000665609	tomatoes-and-tomato-products
0060000665609	fruits-and-vegetables-based-foods
