code	country
20020569	france
20020576	france
20020620	germany
20020620	france
20020644	france
20020644	spain
20020729	france
20020736	france
20020811	france
20020835	france
20020873	france
20020965	france
20021030	switzerland
20021030	france
20021030	reunion
20021061	france
20021078	france
2002113524006	germany
20021139	france
20021153	france
20021160	france
20021177	france
20021214	france
20021320	france
20021382	france
20021436	france
20021535	france
20021610	france
20021818	france
20021917	france
20021924	france
20021979	france
20022075	france
20022082	france
20022242	france
20022297	france
20022365	france
20022464	germany
20022464	france
20022464	finland
20022464	spain
20022471	france
20022471	spain
20022648	france
20022686	france
20022921	united-kingdom
20022938	france
20022945	france
20022952	france
20022976	france
20023010	france
20023027	france
20023034	france
20023140	france
20023218	germany
20023218	france
20023249	france
20023249	united-kingdom
20023416	france
20023522	france
20023553	france
20023591	germany
20023645	france
20023690	france
20023706	france
20023751	france
20023768	france
20023775	france
20023775	spain
20023782	france
2002378853002	germany
20023805	france
20023812	france
20023898	france
20023904	france
20023904	czech-republic
20023911	france
20023928	france
20023959	france
20023966	france
20024161	france
20024437	france
20024444	france
20024451	france
20024581	germany
20024598	france
2002464	france
20024642	france
20024666	germany
20024666	france
20024673	france
20024697	france
20024703	france
20024710	france
20024758	france
20024765	france
20024796	france
20024840	france
20024857	france
20024864	france
20024901	belgium
20024901	france
20024911	france
20024918	france
20024925	france
20024925	spain
20024932	france
20024949	france
20025007	france
20025021	france
20025113	france
20025571	belgium
20025656	france
20025847	germany
20025847	switzerland
20025847	france
20025953	germany
20025953	france
20026363	france
20026370	france
20026370	spain
20026394	spain
20026394	portugal
20026554	france
20026554	netherlands
2002657013059	france
2002657020996	france
2002657024925	france
20026578	germany
20026578	france
20026752	france
20026776	france
20026820	portugal
2002701071004	germany
20027076	france
20027087	portugal
20027100	germany
20027100	france
20027155	france
20027155	portugal
20027911	france
20029760	france
20029838	belgium
20029838	france
20030032	france
20030049	france
20030162	germany
20030162	france
20030285	france
20030995	united-kingdom
20031077	france
20031244	france
20031800	france
20031886	germany
20031886	france
2003201204381	france
20032036	france
2003228023293	france
20032432	france
20032845	france
20032852	france
20033019	france
20033033	france
20033071	france
20033071	united-kingdom
20033330	spain
20033347	france
20033347	united-kingdom
20033354	spain
20033378	france
20033378	spain
20033415	france
20033484	united-kingdom
20033613	france
2003363637003	germany
20034177	france
20034184	france
20034467	poland
20034658	france
20034717	france
20034757	france
20034801	france
20034979	france
20035044	germany
20035143	france
20035174	france
20035204	france
20035259	germany
20035259	france
20035259	spain
20035303	belgium
20035389	france
20035389	united-states
20035488	france
20035525	germany
20035563	germany
20035587	germany
20035594	germany
20035716	france
20035730	france
20035914	france
20035938	france
20035938	spain
20036041	france
20036188	france
20036232	spain
20036409	france
20036409	italy
20036768	germany
20036768	france
20036768	italy
20036775	germany
20036881	germany
20036980	france
20037062	france
20037062	spain
20037093	germany
20037154	germany
20037154	france
20037154	spain
20037161	france
20037246	france
20037406	france
20037468	france
20037505	france
20037505	united-kingdom
20037628	united-kingdom
20037680	germany
20037710	france
20037710	spain
20037770	france
20037895	spain
20037970	germany
20038106	france
20038175	spain
20038328	france
20038328	spain
20039011	germany
20039011	france
20039165	france
20039295	france
20039349	france
20039400	france
20039417	france
20039547	germany
20039547	france
20039639	france
20039820	spain
20039837	spain
20039882	france
20039981	france
20039981	ireland
20039987	france
2004000000891	france
20040109	germany
20040123	france
20040130	germany
20040130	france
20040482	france
2004070001644	france
20041304	france
20041304	spain
20041328	france
20041397	france
20041472	france
20041588	spain
20041601	spain
20041663	france
20041663	spain
20041939	united-kingdom
20042196	france
20042196	united-states
20042233	france
20042370	france
20042370	spain
20042387	spain
20042387	portugal
20042400	spain
20042431	france
20042431	united-states
20042532	france
20042769	france
20042844	france
20042905	france
20042974	france
20043384	france
20043391	france
20043766	united-kingdom
20043896	france
20043926	germany
20043926	france
20043933	portugal
20044216	france
20044268	germany
20044671	france
20044671	united-states
20044695	united-states
20044800	france
20044916	france
20045166	france
20045210	belgium
20045210	france
20045258	france
20045371	spain
20045371	sweden
20045388	spain
20045388	sweden
20045456	france
20045456	united-states
20045463	germany
20045463	france
20045463	united-states
20045470	germany
20045678	france
20045685	france
20045692	france
20045715	germany
20045715	france
20045852	switzerland
20045852	france
20045869	france
20046217	france
20046248	france
20046293	france
20046378	france
20046439	united-kingdom
20046453	france
20046828	germany
20046828	france
20046835	germany
20046835	france
20046873	france
20046880	france
20046897	france
20046996	france
20047009	france
20047030	france
20047139	france
20047146	france
20047214	france
20047221	france
20047238	germany
20047238	france
20047238	spain
20047252	spain
20047290	france
20047344	france
20047535	germany
20047559	germany
20047573	germany
20047658	germany
20047696	france
20047696	united-kingdom
20047702	france
20047900	germany
20047900	france
20048059	france
20048211	france
20048228	spain
20048242	france
20048327	france
20048402	france
20048587	france
20049997	germany
20049997	france
20050709	france
20050733	spain
20050764	portugal
20050801	germany
20050894	france
20051013	france
20051389	germany
20051389	france
20051402	germany
20051556	germany
20051556	france
20051594	france
20052423	france
20052621	poland
20052690	france
20052713	germany
20052713	switzerland
20052713	france
2005300071116	france
20053154	france
20053413	united-kingdom
20053574	france
20053642	france
20053963	poland
20054113	france
20054137	france
20054540	france
20054564	france
20054731	france
20054748	germany
20054755	france
20054793	germany
20054793	france
20054793	netherlands
20054809	france
20054830	france
20054922	france
20054984	france
20055080	france
20055097	france
20055110	france
20055134	france
20055141	france
20055219	france
20055233	france
20055271	germany
20055271	france
20055288	france
20055332	france
20055363	france
20055394	france
20055813	france
20055837	germany
20056124	france
20056131	france
20056247	france
20056438	france
20056452	france
20056506	france
20056629	france
200567	france
20057459	france
20057527	france
20058098	germany
2005857000003	france
20058593	france
20058593	slovenia
20058623	germany
20058773	germany
20058999	france
20058999	italy
20059330	germany
20059545	austria
20059903	germany
2006000167956	france
20060039	france
20060237	france
20060398	france
20060497	france
20060503	germany
20060503	france
20060510	france
20060800	poland
20060831	france
20060886	spain
2006102000007	france
20061159	france
20061166	france
20061173	france
20061210	france
20061227	france
20061272	france
20061531	france
20062156	france
20062163	france
20062293	france
20062378	france
20062576	france
20062576	united-kingdom
20062675	france
20062675	netherlands
20062774	france
20062804	france
20063115	belgium
20063115	france
20063115	netherlands
20063214	france
20063399	france
20063399	netherlands
20063412	france
20063641	germany
20063641	france
20063733	germany
20063757	switzerland
20063757	france
20063788	germany
20064402	germany
20064402	united-kingdom
20064549	germany
20064549	france
20064570	france
20064716	france
20065171	germany
20065300	france
20065355	france
20065461	france
20065478	france
20065481	france
20065485	france
2006560298008	belgium
20065607	france
20065645	france
20065751	france
20066024	france
20066055	france
20066062	france
20066079	france
20066086	france
20066161	france
20066178	france
20066543	france
20066741	belgium
20066765	germany
20066765	spain
20066778	france
20066802	france
20066802	spain
20066826	spain
20067250	switzerland
20067250	france
20067274	belgium
20067274	france
20067397	germany
20067793	france
20067854	germany
20067854	france
20067878	france
20068059	france
20068066	france
20068073	france
20068110	germany
20068110	spain
20068110	austria
20068110	france
20068110	netherlands
20068172	france
20068172	united-kingdom
20068172	spain
20068189	germany
20068189	france
20068189	united-kingdom
20068202	switzerland
20068202	france
20068295	france
20068417	france
20068509	france
20068509	spain
20069018	germany
20069230	france
20069339	france
20069346	france
20069384	france
20069452	united-kingdom
20069483	france
20069490	france
20069490	sweden
20069506	portugal
20069872	france
20069933	germany
20069957	belgium
20069957	germany
20069971	germany
2007001300113	france
20070199	france
20070281	france
20070472	france
20070519	france
20070847	france
20071080	france
20071097	france
20071110	france
20071141	germany
20071141	france
20071240	germany
20071530	germany
20071721	france
20071806	france
20071936	germany
20071936	france
20071943	france
20072353	france
20072407	france
20072445	france
20072520	france
20072803	france
20072803	sweden
20072964	france
20073107	france
20073206	germany
20073268	france
20073305	france
2007337013329	france
2007357019653	france
20073763	france
20073916	france
2007400006401	france
20074425	france
20074692	france
20074722	france
20074722	spain
20074739	france
20074739	spain
20074746	spain
20074760	france
20074760	spain
20074791	france
20074791	spain
20074807	spain
20075606	france
20076436	france
20076832	france
20076856	france
20077259	france
20077310	france
20077327	france
20077365	portugal
